name,state,month,temp_min,temp_max,rainfall,solar
Cape Moreton Lighthouse,QLD,12,21.06373008434864,26.15667591736047,4.030045385779123,25.57830065359477
Brisbane,QLD,1,21.57698675496689,30.443853820598008,4.589126853377265,23.258677685950413
Brisbane,QLD,2,21.388138686131388,30.23981651376147,4.947176684881603,21.290676416819014
Brisbane,QLD,3,20.13061224489796,29.085008517887562,3.7528013582342954,18.416666666666668
Brisbane,QLD,4,17.349023090586147,27.15044404973357,2.0989399293286217,16.26524064171123
Brisbane,QLD,5,13.729037800687285,24.541003460207612,2.09106529209622,13.710683012259194
Brisbane,QLD,6,11.85237258347979,21.972407732864674,2.235500878734622,11.542806394316164
Brisbane,QLD,7,10.248547008547009,21.972525597269623,0.8183986371379898,13.169453924914675
Brisbane,QLD,8,10.709183673469388,23.351020408163265,1.2272108843537415,16.123339011925044
Brisbane,QLD,9,13.810387323943662,25.647535211267606,0.9841549295774648,19.390925266903913
Brisbane,QLD,10,16.386130136986303,27.02103448275862,2.5610921501706483,21.336239316239315
Brisbane,QLD,11,18.74532627865961,28.212720848056538,3.2052910052910053,23.37541899441341
Brisbane,QLD,12,20.42408637873754,29.467441860465115,4.135643564356435,22.972774869109948
Warwick,QLD,1,16.982183908045975,30.32586705202312,2.8285106382978724,24.7164265129683
Warwick,QLD,2,16.83076923076923,29.511897106109323,2.3887147335423196,22.63443917851501
Warwick,QLD,3,15.140153846153845,27.95723076923077,2.494688922610015,19.944239631336405
Warwick,QLD,4,11.213192182410424,24.83615635179153,1.057303370786517,17.093973941368077
Warwick,QLD,5,6.943586005830904,21.280466472303207,1.3253256150506512,13.565333333333333
Warwick,QLD,6,4.83502994011976,18.342706766917292,1.3105970149253732,11.642137404580152
Warwick,QLD,7,3.088985507246377,18.02656934306569,0.9047277936962751,12.749633967789165
Warwick,QLD,8,3.1744588744588746,20.107714701601164,0.9226890756302522,16.178129496402878
Warwick,QLD,9,7.0558238636363635,23.52674253200569,1.2107093184979139,19.573550212164072
Warwick,QLD,10,10.559574468085106,25.983664772727273,2.462448418156809,22.394744318181818
Warwick,QLD,11,13.506938159879336,27.80015197568389,3.150812407680945,23.83151326053042
Warwick,QLD,12,15.600612557427258,29.158447488584475,3.603582089552239,24.797288676236043
Casino Airport Aws,NSW,1,19.088429752066116,30.603301237964235,4.364817320703653,23.015796703296704
Casino Airport Aws,NSW,2,18.871513353115727,29.8258543833581,5.244346549192364,20.870623145400593
Casino Airport Aws,NSW,3,17.674366197183097,28.324501424501424,4.636363636363637,18.196022727272727
Casino Airport Aws,NSW,4,14.305633802816901,26.055434782608696,2.473170731707317,15.803405572755418
Casino Airport Aws,NSW,5,10.524224519940915,23.14940652818991,3.0171262699564587,12.687518573551262
Casino Airport Aws,NSW,6,8.380425531914893,20.65968660968661,2.5777150916784204,10.845533141210375
Casino Airport Aws,NSW,7,6.539805825242718,20.775972222222222,0.9923076923076923,12.191584852734923
Casino Airport Aws,NSW,8,7.007843137254902,22.575558659217876,1.5442758620689656,15.408062234794908
Casino Airport Aws,NSW,9,10.434388489208633,25.696516690856313,1.174074074074074,18.976052249637156
Casino Airport Aws,NSW,10,13.460481586402267,27.554957507082154,2.277115117891817,21.216525423728815
Casino Airport Aws,NSW,11,15.98335724533716,28.790261627906975,3.6670454545454545,22.515718562874252
Casino Airport Aws,NSW,12,17.834492350486787,30.034453781512607,3.8256551724137933,23.034839650145774
Mount Boyce Aws,NSW,1,13.567074829931974,24.433287671232875,4.014864864864865,22.538567493112946
Mount Boyce Aws,NSW,2,13.24524886877828,23.133384146341463,4.5553892215568865,19.222306525037936
Mount Boyce Aws,NSW,3,11.591230551626591,20.84468085106383,3.905997210599721,16.251553672316383
Mount Boyce Aws,NSW,4,8.790738060781477,17.347093023255812,2.2623919308357348,13.558565153733529
Mount Boyce Aws,NSW,5,5.865277777777778,13.421974965229486,1.781466113416321,10.308522727272727
Mount Boyce Aws,NSW,6,3.742917847025496,10.064295874822191,2.760169491525424,8.264306358381504
Mount Boyce Aws,NSW,7,2.473395721925134,9.456451612903226,1.3751336898395723,9.556830601092896
Mount Boyce Aws,NSW,8,3.0362397820163487,11.336856368563685,1.846693657219973,12.795573997233749
Mount Boyce Aws,NSW,9,5.584929577464789,14.944444444444445,1.8704895104895105,16.936039886039886
Mount Boyce Aws,NSW,10,7.732749326145552,17.90771312584574,2.317757009345794,19.881207133058986
Mount Boyce Aws,NSW,11,9.973426573426574,20.427208976157083,3.561719833564494,20.889442815249268
Mount Boyce Aws,NSW,12,11.769063772048847,22.85122615803815,2.8525606469002693,23.23925501432665
